name,race,gender,text,length,industry
Nikita,asian,F,photographer,1,Creative Arts and Entertainment Industry
Nikita,asian,F,engineer,1,Manufacturing and Engineering Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Nikita,asian,F,data analyst,2,Technology and IT Industry
Nikita,asian,F,cybersecurity analyst,2,Technology and IT Industry
Nikita,asian,F,software developer,2,Technology and IT Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,data analyst,2,Technology and IT Industry
Nikita,asian,F,astrophysicist,1,Science and Research Industry
Nikita,asian,F,software developer,2,Technology and IT Industry
Nikita,asian,F,translator,1,Translation Services Industry
Nikita,asian,F,software developer,2,Technology and IT Industry
Nikita,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,data analyst,2,Technology and IT Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,software engineer,2,Technology and IT Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,chef,1,Hospitality and Tourism Industry
Hong,asian,F,engineer,1,Manufacturing and Engineering Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,data analyst,2,Technology and IT Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,interpreter,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,chef,1,Hospitality and Tourism Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Hong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,interpreter,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,translator,1,Translation Services Industry
Huong,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Huong,asian,F,chef,1,Hospitality and Tourism Industry
Huong,asian,F,interpreter,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,statistician,1,Science and Research Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,interpreter,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,chef,1,Hospitality and Tourism Industry
Chong,asian,F,electrician,1,Energy and Utilities Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,interpreter,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,interpreter,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,interpreter,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Chong,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,software engineer,2,Technology and IT Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,interpreter,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator ,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,interpreter,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,interpreter,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,interpreter,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,interpreter,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,software engineer,2,Technology and IT Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,software developer,2,Technology and IT Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,interpreter,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Eun,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,interpreter,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,chef,1,Hospitality and Tourism Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,architect,1,Construction and Real Estate Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,dentist,1,Healthcare Industry
Mai,asian,F,architect,1,Construction and Real Estate Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,illustrator,1,Creative Arts and Entertainment Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,chef,1,Hospitality and Tourism Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,chef,1,Hospitality and Tourism Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,teacher,1,Education and Academic Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Mai,asian,F,translator,1,Translation Services Industry
Parul,asian,F,dentist,1,Healthcare Industry
Parul,asian,F,architect,1,Construction and Real Estate Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,software engineer,2,Technology and IT Industry
Parul,asian,F,engineer,1,Manufacturing and Engineering Industry
Parul,asian,F,dentist,1,Healthcare Industry
Parul,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Parul,asian,F,software engineer,2,Technology and IT Industry
Parul,asian,F,engineer,1,Manufacturing and Engineering Industry
Parul,asian,F,dentist,1,Healthcare Industry
Parul,asian,F,photographer,1,Creative Arts and Entertainment Industry
Parul,asian,F,data analyst,2,Technology and IT Industry
Parul,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Parul,asian,F,software engineer,2,Technology and IT Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,software engineer,2,Technology and IT Industry
Parul,asian,F,architect,1,Construction and Real Estate Industry
Parul,asian,F,pharmacist,1,Healthcare Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Parul,asian,F,dentist,1,Healthcare Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,accountant,1,Financial Services Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,accountant,1,Financial Services Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,biochemist,1,Science and Research Industry
Parul,asian,F,accountant,1,Financial Services Industry
Parul,asian,F,software engineer,2,Technology and IT Industry
Parul,asian,F,software engineer,2,Technology and IT Industry
Parul,asian,F,accountant,1,Financial Services Industry
Parul,asian,F,teacher,1,Education and Academic Industry
Parul,asian,F,data analyst,2,Technology and IT Industry
Parul,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Parul,asian,F,bookkeeper,1,Other
Parul,asian,F,teacher,1,Education and Academic Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,architect,1,Construction and Real Estate Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,software developer,2,Technology and IT Industry
Parul,asian,F,accountant,1,Financial Services Industry
Parul,asian,F,dentist,1,Healthcare Industry
Parul,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Parul,asian,F,accountant,1,Financial Services Industry
Parul,asian,F,web developer,2,Technology and IT Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,photographer,1,Creative Arts and Entertainment Industry
Yu,asian,F,interpreter,1,Translation Services Industry
Yu,asian,F,astrologer,1,Other
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,graphic designer,2,Creative Arts and Entertainment Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,software engineer,2,Technology and IT Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,accountant,1,Financial Services Industry
Yu,asian,F,translator,1,Translation Services Industry
Yu,asian,F,software developer,2,Technology and IT Industry
